y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
4.66792603321384,-1.5315380164529164,-1.5819787368572928,-1.9401320187150182,-0.8910447221728244,-1.6530313644224695,-1.6682247386826572,-0.3130531351414064,-1.0269114265429382,-0.4426578266849863,-0.2918367421333463,-0.16191196314295891,-0.5669114089091506,-0.7622486222347739,0.670586318361335,-1.31769130351881,-0.23665234560673873,-0.4159168272626437,-1.352453257220333,-0.7727104354910127,-1.4732371649112297,-0.457663038250255,-1.4263710445951079,-0.4992247993664605,-1.3415730769679939,0.4971914776680691,0.6809251650114867,0.0516523870080096,-0.4423850528636783,0.10530600299403857,-0.15392620672011656,-0.4612397250552324,-0.15549053397178522,-0.007010272666741578,-0.031921904611802956,0.49538460140152746,0.01018734479030047,-0.30465861942823075,-0.5946110993500072,0.1817840240452177,-0.5255032565331595
0.8070192307678569,-0.9270388992230008,-1.2072029750542035,-1.0972795104030935,-0.33134416953067264,-1.042974665539713,-1.417758272457473,-1.797360561243201,-0.7933821201565391,-0.018584600427778066,0.16591888594153176,-1.0135925902869611,-0.6072967881053598,-1.1442430679063087,-1.3909473073191319,-0.07340800198863018,-1.4552675902862018,-1.1620578656099423,-1.6199181554927096,-0.8362904805666388,0.5761486679832196,-1.080968806452069,-0.03285517911628897,0.22488969216847374,0.468788758658816,-0.33171923628703653,-0.3128437343034328,-1.1383754912996034,-0.010094638436465311,-0.22932359246726283,-1.1899394319885228,0.13666004540653096,-0.31363620974745143,-0.3304155889295765,-0.41235991451598286,-1.4539593992263788,-1.1521463175127546,-0.5855739756649643,-1.5968755317873777,-1.0346465078231548,-0.8129135136185203
-3.8650771738491407,0.2930296518562556,-0.4824413390068046,-0.2694935556137989,-0.30193126597340747,-0.2938123028272893,0.7369457519768375,0.34796518125210646,-0.11020750646995432,1.229406554088419,1.7232062091170681,1.0126139069064568,0.5846265456376085,-0.36123780840750225,0.5642223991231108,1.3718412922835586,-0.2368707100018415,-0.34806022404829934,-1.5458495287834209,-0.05066019866060013,0.6882696628859862,0.5249138598228836,0.8148664732091687,-0.4110397178503704,-0.3422492550570462,0.451299487159364,0.11849685141902717,1.721552514795621,0.6216053640745479,-0.18874175580912325,0.8718116214935343,0.01132986678452111,-0.18436107502527552,-0.4638945942006598,-0.865990879338146,-0.3168683467617861,-0.4702371287762418,0.6883929320935067,0.024753360066684427,-0.6334985602336232,-1.9237038972998284
-4.044391981521646,1.3821264383086593,0.9699187713522321,1.9012654738977424,1.508192981742017,2.0872047400176,1.1075100027925142,1.8638359819646217,1.4285402369460334,0.5457706771147985,-1.0742803702189725,-0.8174533841922333,0.06353303163904592,0.5563469979742552,0.3341258359683301,-0.7093833285232547,-1.4283349788410868,1.6156410736771813,0.648478224487584,0.2414505070694584,1.1452732498506553,0.7235278613032997,0.9965926898825862,-1.006471023157089,0.6840854622047767,1.5334302104051256,2.765524238954491,1.6757345544904547,2.7116226809758164,1.167309411677078,1.5454895917265896,2.3661033657883856,1.7785980652763294,1.6929534673643378,1.0271589503615037,0.8851716061405667,0.3711854375281937,2.059085599278775,1.9739574314664845,1.1198824817251591,1.3388599919723596
1.5654101903673279,0.015783730025410666,-0.2295155218119475,-0.8178386484806879,0.28505046228020703,-1.1692488982021951,0.20337839069944716,0.10502053587933785,-0.8732160038911505,-0.2510298751303791,-1.1180215002445852,-0.699995817295028,-0.929710017194044,-1.11897160905018,0.45018857633885984,-1.3817840809914494,0.20655485501935214,-0.4294590334262375,-1.0423377085269665,-0.9919730200392772,-0.4030391210770738,-1.7785216482303463,-0.298980420599594,-0.8219503445995967,-1.5776100117369143,-0.785587796863327,-0.22169895149254562,-1.0738327840779547,-0.637322028056883,-0.06659523235693542,-0.8364225407762009,-1.810077235056507,-0.5559507063352755,-0.22734554610625662,-1.707214014594792,-0.9862752015489579,-0.2952306025674291,-0.39042051017355783,-0.8983526131654873,-0.9042490239951758,-0.2816338747990517
-3.716982897536814,-1.331352265375406,0.4428244749245547,-0.8511104656210677,-0.24383191514525807,1.0575197736128084,0.6408537666183216,-0.7612549103226582,-0.7704413677891809,0.43541148309584915,0.6120246464813988,-0.25658510902276743,0.9528652120880262,0.7763734387807165,2.230652427694153,0.0804691426529376,0.032936124893189554,0.02801005653807804,0.5314577189002796,0.1905000972668022,-0.12447064743625483,0.8115491802723634,1.1462994795814445,1.1610879920546089,1.496799260708032,0.6097617353976965,0.7557914268717634,0.03359938831694643,-0.24704805091496462,-0.5504640883183107,0.7312411992976394,0.73334907859914,-0.6596689022219376,1.0644283853310124,0.12413154020947383,-0.460475493731594,-0.4699073138581851,0.26313313710949315,0.36699763316010264,-0.26322011391707084,0.3792801247677664
-6.336936864139604,-1.6465490767791802,-1.4451361582360023,-1.2682185522759504,-0.9340450385588227,-0.5468277040017494,-0.23083384602686288,-0.642909551270877,-0.1869590816930457,1.2676217955660376,1.5191450477251982,0.49185045588647774,-0.3962847622209438,1.4160071392070332,1.9939456128345354,1.6601625637192856,0.9443808862628458,-0.442846848803316,0.3564257901672736,0.7268587453881982,-0.9683460344834275,1.2465179063321428,1.378810444992143,-0.05382603837388217,-0.615373768357793,1.0899727043067347,2.571988723999309,2.1044492051222563,0.8831673263271473,2.2354379802664215,2.683299606770097,3.0282404267980585,1.437416621859986,0.8882818317146739,1.288424379653763,1.1676838373949063,0.9365302933744774,1.413812668023696,1.8324912990890432,1.9034903316009106,0.9544038727945229
-0.83322908036611,0.5668962086875019,-1.139353366349516,-1.7671886795140619,-0.9747691310948122,-2.2439971944691672,-0.7215434971577633,-1.5951089856826375,-0.33436729843502405,-0.853744926611364,1.598707108415768,0.3827068336155839,-0.5752504159305964,-0.6997587608981392,0.7120386442147696,-0.7497033659386626,-0.7387299046371426,0.30546915983155315,-1.3637593537399182,0.7616645044811522,0.5810274372593716,-0.9790886741021188,-1.117217710613098,-1.0068799887938624,0.6239819709400765,0.3143803432921764,-0.3437680821856116,-0.8989716593278634,0.2775480067045072,-0.9243856171305774,-1.2033362990031613,-1.2345983067234911,1.1691008703938939,0.011615807684046886,-1.3372475865731024,-1.166345001472274,-0.14756945620874742,-0.335199610896915,-0.6564343339847643,0.8703127581108392,0.376836177156701
-1.6281607280402661,-0.5499721906141025,-1.5657928608831835,-0.5929367351749615,-0.016908131032399475,-0.4163435928354303,-0.5956969449686013,-0.6827660106952722,-0.7640347188054644,2.0398701523722864,2.6295422750378377,0.346975580308009,0.42497700336873606,1.445730889646087,0.7218042792762256,1.5154372748470906,1.2022337777652683,0.642224632653801,-1.2970677639133732,-0.06628397856307153,0.4785768335157028,-0.21503629953621975,-0.11588869209292403,-0.43813306660638757,-0.004088947066324651,0.8593514803735892,0.802530515026428,-0.05765190241890538,-1.3675818598282152,-0.3192897350217606,0.022545842189036623,0.16883142536013535,0.7585664133163543,0.26485724532003796,-1.532666840327851,-0.07434062890840008,-0.20300769561386472,0.34149737476564457,-0.744728816854633,0.7621073988518209,-0.023027761990410723
-0.06734622535427137,-0.09950122651024923,0.31489446639286595,-0.2522283463090507,-0.6421617354532472,0.5761077365818531,0.3722958609626361,0.015162870491829523,-0.06431243968787302,-0.5240497348554253,0.5340166941659322,-0.4900475112561945,-0.04604886808086157,1.3973954043594354,-0.67229869819833,0.48759622008659953,0.3834653913522916,-1.8192057813374582,-1.3377532615301881,-1.0396158862927676,-1.2226606876738146,-0.5276556430285956,-1.0620699033581953,0.05145833078678729,-0.5909687668986553,-0.2590676367230482,-0.6760432519259877,-0.16190380950000138,0.3661369089763548,0.2162804668565163,1.0173699387764323,1.6765847699767544,0.8426047719891959,0.4435560032654297,1.1243987205504147,0.7902560213305688,0.032434193451224676,0.4973842001792863,-0.2584947548182215,0.5329936352847819,0.7210279598120447
